,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
44,14.709089183807373,0.5371256826618273,0.1252774715423584,0.003047012884948277,200,5,2,auto,90,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}",-0.003152243611256471,-0.0029501462980406905,-0.003459800453239731,-0.0028917747115551427,-0.003388014816615464,-0.0031683959781415,0.0002269634989454752,96,-0.0004077333589906105,-0.0004237551107510916,-0.0004136350527253811,-0.00041235841570481,-0.00040101628255416173,-0.00041169964414521104,7.475020993122983e-06
45,23.725917625427247,0.2378954066093537,0.7324708938598633,0.006723322263519259,1000,2,1,sqrt,110,True,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 110, 'bootstrap': True}",-0.0017639961430573482,-0.0016446922628012106,-0.0018871747898535965,-0.0015942917662312317,-0.001992820871662688,-0.001776595166721215,0.00014817088095814255,43,-0.00024234813323528002,-0.000247361935196285,-0.00023999644785941435,-0.0002484089612498827,-0.00023452787352590588,-0.00024252867021335359,5.067460199224675e-06
46,94.67862105369568,1.3352232329483047,1.1434662342071533,0.018490316887072873,2000,2,2,auto,90,True,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': True}",-0.0017771062101411387,-0.00165938094091196,-0.0019046577994123542,-0.0016047209682331452,-0.002002473496888605,-0.0017896678831174407,0.00014822061554619853,58,-0.00045455779260813133,-0.00045946138752417517,-0.0004535062238598337,-0.0004653550024872624,-0.0004355627526073685,-0.0004536886318173542,9.987643599333244e-06
47,9.898484802246093,0.17529469378022283,0.20473408699035645,0.0030694199807854575,400,10,4,sqrt,80,False,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': False}",-0.0017568141366799532,-0.0016375909424497486,-0.0018939431098696378,-0.0015995461797556488,-0.001995250681616064,-0.0017766290100742106,0.00015009368776106006,45,-0.0006428244892498231,-0.0006492792815371267,-0.0006410238601345755,-0.000657240127142795,-0.000619227572163767,-0.0006419190660456175,1.2691987745162986e-05
48,30.317907762527465,0.6348797927117745,0.6241330146789551,0.006890043152686048,1200,2,4,sqrt,70,False,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",-0.0017609004525795506,-0.001638413473051422,-0.0018969980387109637,-0.0016025130574035488,-0.0019985274744804492,-0.0017794704992451869,0.00015056862118451584,48,-0.0005810239596747539,-0.000587635072631917,-0.0005809509246988436,-0.0005955771625820261,-0.000560893940181504,-0.000581216211953809,1.1493830898398711e-05
49,17.908831739425658,0.2502672671605826,0.390178918838501,0.003307498367365917,600,2,2,sqrt,110,False,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 110, 'bootstrap': False}",-0.0017915047439133328,-0.0016720048002390997,-0.0019289319797079723,-0.001630662551447166,-0.002015515279763386,-0.0018077238710141913,0.00014690276532855508,71,-0.00017859167663798983,-0.00017727386256496881,-0.00018174825451385454,-0.0001837926946165906,-0.0001708772038600302,-0.0001784567384386868,4.431100416034456e-06
50,130.5991217136383,0.8438291225649079,1.170202112197876,0.03846362962260374,1800,2,1,auto,20,False,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",-0.003449484046408639,-0.002956694066877616,-0.003410464048277362,-0.0028835252910228196,-0.003614959712039517,-0.0032630254329251906,0.00028921340224247866,97,-0.00027230105678616,-0.00036773208487192205,-0.0003904664970456249,-0.00041321451189643894,-0.0002678489628518907,-0.0003423126226904073,6.072640045797379e-05
51,136.6147452354431,5.331920645496055,1.0735145568847657,0.01776457341247453,2000,10,2,auto,50,False,"{'n_estimators': 2000, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 50, 'bootstrap': False}",-0.002879015659070512,-0.0026925458750994623,-0.003046133020500238,-0.002593997609080027,-0.0030896638526648978,-0.0028602712032830277,0.00019315815799316125,89,-0.0007128668250085978,-0.0007553947100100456,-0.0007242931134617077,-0.0007371009339331949,-0.0007009840232573001,-0.0007261279211341692,1.8912380765422906e-05
52,63.837488126754764,2.6525489682670917,0.5013270378112793,0.010651667621127662,1000,10,4,auto,50,False,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 50, 'bootstrap': False}",-0.0027416905184256086,-0.0024253258134508348,-0.0027694215797612384,-0.0024270570305008916,-0.0027520562084053925,-0.0026231102301087932,0.0001610285028698403,83,-0.0008570115047368949,-0.0008870912055665378,-0.0008488229845282903,-0.0008870253534313241,-0.0008378146266244215,-0.0008635531349774938,2.0135674197310636e-05
53,64.8470245361328,2.5771431404916982,0.5233758926391602,0.015460099076118923,1000,5,4,auto,30,False,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 30, 'bootstrap': False}",-0.0027835422174814595,-0.0025168136757153683,-0.0028698947818520722,-0.0025375257820568283,-0.0028332526021838415,-0.0027082058118579138,0.00015047805099147843,84,-0.0007923322825582586,-0.0008180441415161353,-0.0007702824293945651,-0.0008111255737882754,-0.0007633204350437187,-0.0007910209724601906,2.160357903777452e-05
