,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_train_acc,split1_train_acc,split2_train_acc,split3_train_acc,split4_train_acc,mean_train_acc,std_train_acc
20,49.43338942527771,0.675125942052947,1.0007014751434327,0.009894484988555993,1800,10,1,sqrt,30,False,"{'n_estimators': 1800, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",-0.0017756170311600142,-0.0016526901949998063,-0.0019161456139785774,-0.0016144375068387977,-0.002001806305287211,-0.0017921393304528813,0.0001487513257475971,61,-0.00038800252632024404,-0.000383919675700853,-0.00038443594927312866,-0.0003905789184397829,-0.0003664211492750264,-0.000382671643801807,8.481653499263613e-06,0.5343980343980343,0.5331695331695332,0.5319410319410319,0.5155610155610155,0.5133142154854567,0.5256767661110143,0.009236927760633487,50,0.906317190539572,0.9074434319647794,0.9040647076891574,0.9057028770349135,0.908988533988534,0.9065033482433913,0.0016542238173915145
21,49.37618279457092,0.8319010738421321,1.058123731613159,0.015333509779351747,1600,5,1,sqrt,70,False,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",-0.001797003716938811,-0.001678177213750451,-0.0019446517701274624,-0.0016358644814988008,-0.002020173823025956,-0.0018151742010682963,0.00014835066730689917,75,-0.0001078689627289113,-0.00010550379884034124,-0.0001096948803991112,-0.00010986524465337757,-0.00010383650949018175,-0.00010735387922238462,2.359967843389233e-06,0.5311220311220312,0.5327600327600328,0.5225225225225225,0.5151515151515151,0.5129045473166735,0.522892129774555,0.008061170053238531,73,0.9581242960991092,0.9593529231084263,0.9561789700010238,0.958226681683219,0.9588452088452089,0.9581456159473974,0.0010790498849991143
22,23.348814249038696,0.20356485274690367,0.655336570739746,0.011531698254846637,1400,5,4,sqrt,80,True,"{'n_estimators': 1400, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': True}",-0.0017347378547891861,-0.0016144100736626193,-0.0018610715950290128,-0.0015680662081591528,-0.00197593458534029,-0.0017508440633960524,0.00015172161327529842,15,-0.0009433512716316406,-0.0009576746849991508,-0.0009326484208914479,-0.0009666292027818851,-0.0009073997621762903,-0.0009415406684960829,2.0677005956591596e-05,0.542997542997543,0.5356265356265356,0.5315315315315315,0.5331695331695332,0.5251945923801721,0.5337039471410632,0.005787596681667671,13,0.8340329681580834,0.8357735230879492,0.824920651172315,0.8347496672468516,0.8329238329238329,0.8324801285178063,0.0038923292800744237
23,85.21276559829712,1.1576089286714952,1.0373647689819336,0.013531736443468582,1800,2,2,auto,,True,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': True}",-0.0017794920886464417,-0.0016603500991745337,-0.0019058722910696786,-0.0016027475820432836,-0.0020023199851667292,-0.0017901564092201333,0.0001486533031152823,59,-0.000454737183725281,-0.0004591284353276394,-0.00045319886772221464,-0.00046703375721562576,-0.0004373164834283419,-0.00045428294548382055,9.749916546306473e-06,0.5303030303030303,0.5253890253890254,0.5225225225225225,0.5139230139230139,0.5198689061859894,0.5224012996647163,0.005471250184637446,76,0.9120507832497184,0.9157366642776698,0.9076482031329989,0.9132794102590355,0.9155405405405406,0.9128511202919926,0.002948004884902142
24,43.28660011291504,0.6887756755581385,0.9070669651031494,0.010429218624467286,1400,5,1,sqrt,80,False,"{'n_estimators': 1400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': False}",-0.0017939009649903667,-0.0016756581919853417,-0.0019421436773083636,-0.0016350749575167875,-0.00201548600379416,-0.0018124527591190035,0.00014735130801457686,72,-0.00010800819849797918,-0.00010563673994539511,-0.00010995149556360299,-0.00011028144753367998,-0.00010382257694558397,-0.00010754009169724825,2.489646088327552e-06,0.5389025389025389,0.527027027027027,0.5266175266175266,0.5151515151515151,0.5149528881605899,0.5245302991718396,0.008908870126428934,62,0.9579195249308897,0.9597624654448653,0.9554622709122556,0.9585338384355483,0.9588452088452089,0.9581046617137534,0.0014489596750452145
25,14.490572023391724,0.2131927017221694,0.3525094032287598,0.006108705114891111,400,2,1,sqrt,,False,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",-0.0018134950071355875,-0.001710885453733154,-0.0019640828822588036,-0.0016596306182542714,-0.002035281330435585,-0.0018366750583634801,0.0001437931000275642,77,-6.77828970398669e-10,-6.712424620200954e-10,-6.749397989006224e-10,-6.413219687416919e-11,-6.802171369822223e-10,-5.536721130351556e-10,2.447882907439239e-10,0.5294840294840295,0.5233415233415234,0.5212940212940212,0.5151515151515151,0.506349856616141,0.5191241891774461,0.007858575969559014,80,0.9908876830142316,0.9921163100235487,0.9912972253506707,0.9927306235282072,0.991912366912367,0.991788841765805,0.000642373817153706
26,123.44136304855347,3.8670946738963043,1.2300284385681153,0.00896735254899328,1400,2,1,auto,40,False,"{'n_estimators': 1400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 40, 'bootstrap': False}",-0.0036756006567149873,-0.0033082813367934804,-0.0037470203220989593,-0.0032515694540875646,-0.003830823662786971,-0.0035626590864963927,0.0002367031484326431,99,-3.4346067130706582e-09,-2.811107753614519e-07,-2.751607131844486e-08,-1.1859348576097944e-07,-3.077289581775086e-09,-8.674644574714438e-08,1.0605786539025788e-07,0.5040950040950041,0.5065520065520066,0.5151515151515151,0.4975429975429975,0.5083981974600573,0.5063479441603161,0.005733251540297206,89,0.9985666018224634,0.9983618306542439,0.9991809153271219,0.9987713729906829,0.9989762489762489,0.9987713939541523,0.0002896049893458956
27,17.496138191223146,0.08006080748405708,0.48914051055908203,0.008147152644927902,1000,5,2,sqrt,20,True,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-0.0017404445739902608,-0.0016192164967566414,-0.0018692779661493243,-0.0015720299073764747,-0.001976907673391454,-0.0017555753235328308,0.0001512797997390417,22,-0.0007529790499577265,-0.0007550528871726751,-0.0007465778988299722,-0.0007706306156525647,-0.0007010385919300527,-0.0007452558087085982,2.3479447230277853e-05,0.5393120393120393,0.5372645372645373,0.5372645372645373,0.5294840294840295,0.5288816058992216,0.534441349844873,0.004362342677963449,11,0.8609603767789495,0.8606532200266203,0.8536910003071567,0.8606532200266203,0.8692669942669943,0.8610449622812683,0.00493956770145599
28,127.54518022537232,5.1221991324804685,1.0039422035217285,0.015919258707197945,2000,10,4,auto,100,False,"{'n_estimators': 2000, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': False}",-0.0027416010883070437,-0.002425313581935935,-0.002769404420843753,-0.0024269724189207357,-0.0027520562084053946,-0.0026230695436825725,0.00016103582568320352,82,-0.0008570115047368949,-0.0008870912055665378,-0.0008488229845282903,-0.0008870253534313241,-0.0008378146266244215,-0.0008635531349774938,2.0135674197310636e-05,0.4963144963144963,0.5131040131040131,0.5184275184275184,0.48976248976248976,0.49815649324047523,0.5031530021697985,0.010801569810581313,93,0.7665608682297532,0.7709634483464728,0.7629773727859117,0.7703491348418142,0.7608517608517609,0.7663405170111426,0.003973065540862727
29,21.360811376571654,0.13843358589606441,0.6033738613128662,0.011307532661564304,1200,2,2,sqrt,20,True,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-0.0017414721034967721,-0.0016225382926493659,-0.0018695066651273128,-0.001576398375964477,-0.0019768727531665397,-0.0017573576380808934,0.00014962563328243584,24,-0.0007080992481716347,-0.0007080221099698946,-0.0007008534566448308,-0.0007225650263879698,-0.0006557041539368514,-0.0006990487990222364,2.2792362472542644e-05,0.5356265356265356,0.5311220311220312,0.5389025389025389,0.5262080262080262,0.5297009422367882,0.532312014819184,0.004470201205109691,15,0.8691512235077301,0.8693559946759496,0.8586055083444251,0.867922596498413,0.8754095004095004,0.8680889646872035,0.005409022548209969
30,27.79425048828125,0.2638517532859555,0.5664986610412598,0.01527982287757254,1200,10,4,sqrt,20,False,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': False}",-0.0017492388587662484,-0.0016299652400964548,-0.0018846757012652717,-0.0015923151743323857,-0.0019913510808574554,-0.0017695092110635632,0.00015083651370119023,33,-0.00076226372013383,-0.0007472125137226289,-0.0007522218916361773,-0.0007608479610163667,-0.0006942496979432143,-0.0007433591568904434,2.5172906726546645e-05,0.5401310401310402,0.5303030303030303,0.5335790335790336,0.5225225225225225,0.5170012290045064,0.5287073711080266,0.00814942393569997,31,0.8516432886249616,0.8578888092556568,0.8437595986485102,0.8528719156342787,0.8604627354627354,0.8533252695252285,0.005767251749338971
