,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_kernel,param_gamma,param_epsilon,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_train_acc,split1_train_acc,split2_train_acc,split3_train_acc,split4_train_acc,mean_train_acc,std_train_acc
114,35.33017902374267,2.295181616004354,1.1617305755615235,0.015926369393226603,1e-06,rbf,auto,1e-05,"{'tol': 1e-06, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 1e-05}",-0.001730872624379182,-0.0016061059597240785,-0.0018559832694745372,-0.0015676745760596627,-0.0019721861050132237,-0.001746564506930137,0.00015156122007056183,130,-1.3155402860386615e-09,-1.3154858777917268e-09,-1.3153855950448165e-09,-1.0004214068845814e-10,-1.315379680903421e-09,-1.072366716093417e-09,4.861622915105161e-10,0.5315315315315315,0.5253890253890254,0.5135135135135135,0.5290745290745291,0.5366653011061041,0.5272347801229408,0.0077776788669979965,107,0.9906829118460121,0.9918091532712194,0.9909900685983414,0.9927306235282072,0.9916052416052417,0.9915635997698043,0.0007111292767065163
115,25.779153871536256,1.7973659117425982,1.1318295478820801,0.018218584854169877,1e-05,rbf,auto,1e-05,"{'tol': 1e-05, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 1e-05}",-0.0017308725954690092,-0.0016061058798425587,-0.0018559833083536025,-0.001567674609064322,-0.00197218606695601,-0.0017465644919371006,0.0001515612219669189,124,-1.3215482010298046e-09,-1.3178293433947661e-09,-1.3195889857700269e-09,-1.0864903786949714e-10,-1.3219936277326627e-09,-1.0779218391593515e-09,4.846386748569084e-10,0.5315315315315315,0.5253890253890254,0.5135135135135135,0.5290745290745291,0.5366653011061041,0.5272347801229408,0.0077776788669979965,107,0.9906829118460121,0.9918091532712194,0.9909900685983414,0.9927306235282072,0.9916052416052417,0.9915635997698043,0.0007111292767065163
116,15.796649408340453,1.494412465912906,1.137402057647705,0.01048745318493143,0.0001,rbf,auto,1e-05,"{'tol': 0.0001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 1e-05}",-0.0017308723552391736,-0.001606107334540801,-0.0018559835331791571,-0.0015676751786612392,-0.0019721843980508354,-0.0017465645599342415,0.00015156035843411224,131,-1.8268176494245207e-09,-2.1474776546851826e-09,-1.980821556881164e-09,-7.090923081401251e-10,-1.6747422650099419e-09,-1.6677902868281868e-09,5.044855584272187e-10,0.5315315315315315,0.5253890253890254,0.5135135135135135,0.5290745290745291,0.5366653011061041,0.5272347801229408,0.0077776788669979965,107,0.9906829118460121,0.9918091532712194,0.9909900685983414,0.9927306235282072,0.9916052416052417,0.9915635997698043,0.0007111292767065163
117,9.760144662857055,0.6268052633867723,1.1259403228759766,0.0077194752454363335,0.001,rbf,auto,1e-05,"{'tol': 0.001, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 1e-05}",-0.001730848257186358,-0.0016061095447445879,-0.0018559787163408374,-0.0015676775545325405,-0.0019721941007051595,-0.0017465616347018965,0.0001515620806227301,82,-6.782563152594085e-08,-7.117888390511266e-08,-7.716326581592e-08,-7.028821832967546e-08,-8.259242128316405e-08,-7.38096841719626e-08,5.357493794676309e-09,0.5315315315315315,0.5253890253890254,0.5135135135135135,0.5290745290745291,0.5366653011061041,0.5272347801229408,0.0077776788669979965,107,0.9904781406777926,0.9917067676871096,0.9908876830142316,0.9925258523599877,0.9906838656838657,0.9912564618845974,0.0007594439623922938
118,6.058930063247681,0.027864219258854416,0.9568510532379151,0.003604034851844735,0.01,rbf,auto,1e-05,"{'tol': 0.01, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 1e-05}",-0.0017308626060246958,-0.0016062070826911336,-0.0018561789767822924,-0.0015675190598736849,-0.0019721778951612167,-0.0017465891241066045,0.00015160524942279985,156,-1.8253303611016571e-06,-2.071657356495898e-06,-1.932521093650599e-06,-1.9788314804331856e-06,-1.5993821492372912e-06,-1.881544488183726e-06,1.618529514510468e-07,0.5319410319410319,0.5253890253890254,0.5135135135135135,0.5290745290745291,0.5366653011061041,0.5273166802048409,0.007824508140218395,91,0.9334493703286577,0.9390805774546944,0.9351899252585236,0.9347803829220845,0.9356060606060606,0.9356212633140043,0.0018749579695409781
119,1.1682931423187255,0.025087019122342024,0.19127960205078126,0.003315138879161452,0.1,rbf,auto,1e-05,"{'tol': 0.1, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 1e-05}",-0.0017412271929015239,-0.00160997429312003,-0.001857192810142735,-0.0015792072354840656,-0.0019768422264261954,-0.0017528887516149098,0.0001495060526864677,168,-0.0004188479640578057,-0.0004350927979096272,-0.0004198019554826318,-0.0004237468929547952,-0.0004228090194307186,-0.00042405972596711565,5.8083023254698956e-06,0.46355446355446356,0.4692874692874693,0.4799344799344799,0.45495495495495497,0.4559606718557968,0.4647384079174329,0.009228010517841948,182,0.5476604894030921,0.5486843452441896,0.540903040851848,0.550629671342275,0.5506756756756757,0.5477106445034161,0.0035946127380279474
120,14.915583372116089,1.4590535002842089,1.0475932598114013,0.021137000656741033,1e-10,rbf,scale,0.0001,"{'tol': 1e-10, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.0001}",-0.001722863941582988,-0.0015869299009888618,-0.0018888271541608482,-0.0015507079974889245,-0.001967798988815792,-0.0017434255966074827,0.00016342508343857875,26,-0.0017108851958783002,-0.0017416915320245007,-0.0016754762515633064,-0.001749433919560706,-0.0016466295942448711,-0.0017048232986543368,3.907397377616451e-05,0.5507780507780508,0.5249795249795249,0.5343980343980343,0.5290745290745291,0.5387136419500205,0.535588756236032,0.008909414585379702,45,0.5560561073000921,0.5644517251970923,0.5605610730009215,0.5640421828606532,0.5600941850941851,0.5610410546905888,0.003053394456604523
121,13.832268619537354,0.8094411500782074,1.0333247184753418,0.01324292398693906,1e-09,rbf,scale,0.0001,"{'tol': 1e-09, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.0001}",-0.0017228639443397466,-0.0015869299010936402,-0.0018888271535281549,-0.0015507079960567825,-0.0019677989885255555,-0.001743425596708776,0.00016342508349463148,27,-0.0017108851960610423,-0.0017416915323938066,-0.0016754762510257125,-0.001749433919727475,-0.0016466295943279657,-0.0017048232987072003,3.90739739456088e-05,0.5507780507780508,0.5249795249795249,0.5343980343980343,0.5290745290745291,0.5387136419500205,0.535588756236032,0.008909414585379702,45,0.5560561073000921,0.5644517251970923,0.5605610730009215,0.5640421828606532,0.5600941850941851,0.5610410546905888,0.003053394456604523
122,13.232044649124145,0.8185958588764305,1.0605460166931153,0.008112311311332967,1e-08,rbf,scale,0.0001,"{'tol': 1e-08, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.0001}",-0.001722863926092489,-0.0015869299049127484,-0.0018888271324664495,-0.001550707980632858,-0.0019677989870558305,-0.0017434255862320753,0.00016342508270871764,25,-0.0017108851900791374,-0.0017416915343002244,-0.0016754762417372207,-0.0017494339220266559,-0.0016466295935601005,-0.0017048232963406678,3.907397626872656e-05,0.5507780507780508,0.5249795249795249,0.5343980343980343,0.5290745290745291,0.5387136419500205,0.535588756236032,0.008909414585379702,45,0.5560561073000921,0.5644517251970923,0.5605610730009215,0.5640421828606532,0.5600941850941851,0.5610410546905888,0.003053394456604523
123,12.642686891555787,0.569169014555221,1.0555181980133057,0.013221426270365785,1e-07,rbf,scale,0.0001,"{'tol': 1e-07, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.0001}",-0.0017228638260402952,-0.0015869299481367303,-0.0018888270010058983,-0.001550707831338718,-0.001967798940397255,-0.0017434255093837794,0.0001634250759545319,24,-0.0017108852151684465,-0.0017416915550282335,-0.0016754762052301024,-0.0017494339749057973,-0.0016466295845034582,-0.0017048233069672076,3.9074001214650646e-05,0.5507780507780508,0.5249795249795249,0.5343980343980343,0.5290745290745291,0.5387136419500205,0.535588756236032,0.008909414585379702,45,0.5560561073000921,0.5644517251970923,0.5605610730009215,0.5640421828606532,0.5600941850941851,0.5610410546905888,0.003053394456604523
124,12.140869617462158,0.3158356519040852,1.0462035655975341,0.013981545427703006,1e-06,rbf,scale,0.0001,"{'tol': 1e-06, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.0001}",-0.001722862504017466,-0.0015869300584009315,-0.0018888275087613018,-0.0015507067267288,-0.0019677993802021863,-0.0017434252356221369,0.00016342555974184614,23,-0.0017108847278091148,-0.0017416915342930806,-0.001675475578590078,-0.0017494343135578782,-0.0016466298748830017,-0.0017048232058266305,3.9074067145342135e-05,0.5507780507780508,0.5249795249795249,0.5343980343980343,0.5294840294840295,0.5387136419500205,0.5356706563179321,0.008850845568178892,35,0.5560561073000921,0.5643493396129825,0.5605610730009215,0.5640421828606532,0.5600941850941851,0.5610205775737669,0.003030711725003027
125,11.646703481674194,0.236457145911023,1.0623158931732177,0.01571662170301855,1e-05,rbf,scale,0.0001,"{'tol': 1e-05, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.0001}",-0.0017228716380452464,-0.0015869320317715542,-0.001888791687444848,-0.0015507155250109909,-0.001967787418516864,-0.0017434196601579007,0.00016341321859750937,21,-0.001710891045206313,-0.0017416941342630065,-0.001675475712428333,-0.0017494295121112324,-0.0016466252363141615,-0.0017048231280646093,3.9075019188634725e-05,0.54995904995905,0.5249795249795249,0.5352170352170352,0.5290745290745291,0.5391233101188038,0.5356706898697887,0.008649785744352245,34,0.5558513361318727,0.5644517251970923,0.5605610730009215,0.564144568444763,0.5598894348894349,0.5609796275328168,0.0031538989760368096
126,11.411547899246216,0.15195783344953157,1.044171190261841,0.0168702308126496,0.0001,rbf,scale,0.0001,"{'tol': 0.0001, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.0001}",-0.0017228558262187177,-0.001586913123646819,-0.0018888341482322108,-0.0015506784752117528,-0.0019678147421793436,-0.0017434192630977688,0.0001634410338855904,20,-0.0017108749113370755,-0.001741701713617781,-0.0016754794357750923,-0.0017494171381490606,-0.001646590696025132,-0.0017048127789808284,3.9082854991640986e-05,0.5503685503685504,0.5245700245700246,0.533988533988534,0.5282555282555282,0.5383039737812372,0.5350973221927748,0.008970580529775765,78,0.5559537217159823,0.564144568444763,0.5614825432579093,0.564144568444763,0.5602989352989353,0.5612048674324706,0.0030250961080185218
